post_id,split,text,tokens,label,target_groups,rationale_mask,rationale_tokens,annotator_id,n_tokens,n_rationale_tokens,has_rationale,majority_label,majority_rationale_mask,majority_rationale_tokens
13298876_gab,train,whose surprised kikes gona kike,"[""whose"", ""surprised"", ""kikes"", ""gona"", ""kike""]",hatespeech,Jewish,"[0, 0, 1, 0, 1]","[""kikes"", ""kike""]",9,5,2,True,hatespeech,"[0, 0, 1, 0, 1]","[""kikes"", ""kike""]"
13298876_gab,train,whose surprised kikes gona kike,"[""whose"", ""surprised"", ""kikes"", ""gona"", ""kike""]",hatespeech,Jewish,"[0, 0, 1, 0, 1]","[""kikes"", ""kike""]",54,5,2,True,hatespeech,"[0, 0, 1, 0, 1]","[""kikes"", ""kike""]"
15868897_gab,train,maybe you should stop spinning dreidels and freebasing pennies while you larp as some paki thot,"[""maybe"", ""you"", ""should"", ""stop"", ""spinning"", ""dreidels"", ""and"", ""freebasing"", ""pennies"", ""while"", ""you"", ""larp"", ""as"", ""some"", ""paki"", ""thot""]",hatespeech,Jewish,"[0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0]","[""dreidels"", ""and"", ""freebasing"", ""pennies"", ""paki""]",68,16,5,True,hatespeech,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1]","[""pennies"", ""paki"", ""thot""]"
22404789_gab,train,god dammit trump do not be looking at that kike pussy,"[""god"", ""dammit"", ""trump"", ""do"", ""not"", ""be"", ""looking"", ""at"", ""that"", ""kike"", ""pussy""]",hatespeech,Jewish,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1]","[""that"", ""kike"", ""pussy""]",4,11,3,True,hatespeech,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[""kike""]"
22404789_gab,train,god dammit trump do not be looking at that kike pussy,"[""god"", ""dammit"", ""trump"", ""do"", ""not"", ""be"", ""looking"", ""at"", ""that"", ""kike"", ""pussy""]",hatespeech,Jewish,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[""kike""]",9,11,1,True,hatespeech,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[""kike""]"
22404789_gab,train,god dammit trump do not be looking at that kike pussy,"[""god"", ""dammit"", ""trump"", ""do"", ""not"", ""be"", ""looking"", ""at"", ""that"", ""kike"", ""pussy""]",hatespeech,Jewish,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[""kike""]",46,11,1,True,hatespeech,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[""kike""]"
16591775_gab,train,facts are facts deal with them forsake jesus kike and return to the gods of your ancestors,"[""facts"", ""are"", ""facts"", ""deal"", ""with"", ""them"", ""forsake"", ""jesus"", ""kike"", ""and"", ""return"", ""to"", ""the"", ""gods"", ""of"", ""your"", ""ancestors""]",hatespeech,Jewish,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[""kike""]",4,17,1,True,hatespeech,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[""kike""]"
16591775_gab,train,facts are facts deal with them forsake jesus kike and return to the gods of your ancestors,"[""facts"", ""are"", ""facts"", ""deal"", ""with"", ""them"", ""forsake"", ""jesus"", ""kike"", ""and"", ""return"", ""to"", ""the"", ""gods"", ""of"", ""your"", ""ancestors""]",hatespeech,Jewish,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[""kike""]",62,17,1,True,hatespeech,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[""kike""]"
17524246_gab,test,i am happy once the last kike hangs from a tree,"[""i"", ""am"", ""happy"", ""once"", ""the"", ""last"", ""kike"", ""hangs"", ""from"", ""a"", ""tree""]",hatespeech,Jewish,"[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]","[""last"", ""kike"", ""hangs"", ""from"", ""a"", ""tree""]",6,11,6,True,hatespeech,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[""kike""]"
17524246_gab,test,i am happy once the last kike hangs from a tree,"[""i"", ""am"", ""happy"", ""once"", ""the"", ""last"", ""kike"", ""hangs"", ""from"", ""a"", ""tree""]",hatespeech,Jewish,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[""kike""]",62,11,1,True,hatespeech,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[""kike""]"
23192171_gab,train,another sick alt kike faggot pay our thots shekels goyim donate to mike heeb wife so how long did you know doug mackey was a for sale media hack rip your reputations,"[""another"", ""sick"", ""alt"", ""kike"", ""faggot"", ""pay"", ""our"", ""thots"", ""shekels"", ""goyim"", ""donate"", ""to"", ""mike"", ""heeb"", ""wife"", ""so"", ""how"", ""long"", ""did"", ""you"", ""know"", ""doug"", ""mackey"", ""was"", ""a"", ""for"", ""sale"", ""media"", ""hack"", ""rip"", ""your"", ""reputations""]",hatespeech,Jewish,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""sick"", ""alt"", ""kike"", ""faggot"", ""pay"", ""our"", ""thots"", ""shekels"", ""goyim"", ""donate"", ""to"", ""mike"", ""heeb"", ""wife""]",4,32,14,True,hatespeech,"[0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""alt"", ""kike"", ""faggot"", ""shekels"", ""goyim"", ""heeb""]"
23192171_gab,train,another sick alt kike faggot pay our thots shekels goyim donate to mike heeb wife so how long did you know doug mackey was a for sale media hack rip your reputations,"[""another"", ""sick"", ""alt"", ""kike"", ""faggot"", ""pay"", ""our"", ""thots"", ""shekels"", ""goyim"", ""donate"", ""to"", ""mike"", ""heeb"", ""wife"", ""so"", ""how"", ""long"", ""did"", ""you"", ""know"", ""doug"", ""mackey"", ""was"", ""a"", ""for"", ""sale"", ""media"", ""hack"", ""rip"", ""your"", ""reputations""]",hatespeech,Jewish,"[0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""alt"", ""kike"", ""faggot"", ""shekels"", ""goyim"", ""heeb""]",81,32,6,True,hatespeech,"[0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""alt"", ""kike"", ""faggot"", ""shekels"", ""goyim"", ""heeb""]"
23192171_gab,train,another sick alt kike faggot pay our thots shekels goyim donate to mike heeb wife so how long did you know doug mackey was a for sale media hack rip your reputations,"[""another"", ""sick"", ""alt"", ""kike"", ""faggot"", ""pay"", ""our"", ""thots"", ""shekels"", ""goyim"", ""donate"", ""to"", ""mike"", ""heeb"", ""wife"", ""so"", ""how"", ""long"", ""did"", ""you"", ""know"", ""doug"", ""mackey"", ""was"", ""a"", ""for"", ""sale"", ""media"", ""hack"", ""rip"", ""your"", ""reputations""]",hatespeech,Jewish,"[0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""alt"", ""kike""]",54,32,2,True,hatespeech,"[0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""alt"", ""kike"", ""faggot"", ""shekels"", ""goyim"", ""heeb""]"
3813106_gab,train,<user> hey thank you for following me back you are the guy with kike avatar from vnnforum right i am a fan btw <wink> do you have twitter acc,"[""<user>"", ""hey"", ""thank"", ""you"", ""for"", ""following"", ""me"", ""back"", ""you"", ""are"", ""the"", ""guy"", ""with"", ""kike"", ""avatar"", ""from"", ""vnnforum"", ""right"", ""i"", ""am"", ""a"", ""fan"", ""btw"", ""<wink>"", ""do"", ""you"", ""have"", ""twitter"", ""acc""]",hatespeech,Jewish,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""kike""]",3,29,1,True,hatespeech,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""kike""]"
3813106_gab,train,<user> hey thank you for following me back you are the guy with kike avatar from vnnforum right i am a fan btw <wink> do you have twitter acc,"[""<user>"", ""hey"", ""thank"", ""you"", ""for"", ""following"", ""me"", ""back"", ""you"", ""are"", ""the"", ""guy"", ""with"", ""kike"", ""avatar"", ""from"", ""vnnforum"", ""right"", ""i"", ""am"", ""a"", ""fan"", ""btw"", ""<wink>"", ""do"", ""you"", ""have"", ""twitter"", ""acc""]",hatespeech,Jewish,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""kike""]",56,29,1,True,hatespeech,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""kike""]"
3813106_gab,train,<user> hey thank you for following me back you are the guy with kike avatar from vnnforum right i am a fan btw <wink> do you have twitter acc,"[""<user>"", ""hey"", ""thank"", ""you"", ""for"", ""following"", ""me"", ""back"", ""you"", ""are"", ""the"", ""guy"", ""with"", ""kike"", ""avatar"", ""from"", ""vnnforum"", ""right"", ""i"", ""am"", ""a"", ""fan"", ""btw"", ""<wink>"", ""do"", ""you"", ""have"", ""twitter"", ""acc""]",hatespeech,Jewish,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""kike""]",9,29,1,True,hatespeech,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""kike""]"
10904919_gab,train,her kike buddy lena dunham has hypnotised her into a dyke relationship,"[""her"", ""kike"", ""buddy"", ""lena"", ""dunham"", ""has"", ""hypnotised"", ""her"", ""into"", ""a"", ""dyke"", ""relationship""]",hatespeech,Jewish,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[""kike"", ""dyke""]",56,12,2,True,hatespeech,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[""kike"", ""dyke""]"
10904919_gab,train,her kike buddy lena dunham has hypnotised her into a dyke relationship,"[""her"", ""kike"", ""buddy"", ""lena"", ""dunham"", ""has"", ""hypnotised"", ""her"", ""into"", ""a"", ""dyke"", ""relationship""]",hatespeech,Jewish,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""kike""]",9,12,1,True,hatespeech,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[""kike"", ""dyke""]"
13196929_gab,train,nah i just posted an ugly kikess from anonymous nudes that she was sending to minors on twitter after she claimed she was gonna dox me and purposely endanger any children i may have and she dared me to do it got the whore fired too turnabout is fair play,"[""nah"", ""i"", ""just"", ""posted"", ""an"", ""ugly"", ""kikess"", ""from"", ""anonymous"", ""nudes"", ""that"", ""she"", ""was"", ""sending"", ""to"", ""minors"", ""on"", ""twitter"", ""after"", ""she"", ""claimed"", ""she"", ""was"", ""gonna"", ""dox"", ""me"", ""and"", ""purposely"", ""endanger"", ""any"", ""children"", ""i"", ""may"", ""have"", ""and"", ""she"", ""dared"", ""me"", ""to"", ""do"", ""it"", ""got"", ""the"", ""whore"", ""fired"", ""too"", ""turnabout"", ""is"", ""fair"", ""play""]",hatespeech,Jewish,"[0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[""ugly"", ""kikess"", ""whore""]",3,50,3,True,hatespeech,"[0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""ugly"", ""kikess""]"
13196929_gab,train,nah i just posted an ugly kikess from anonymous nudes that she was sending to minors on twitter after she claimed she was gonna dox me and purposely endanger any children i may have and she dared me to do it got the whore fired too turnabout is fair play,"[""nah"", ""i"", ""just"", ""posted"", ""an"", ""ugly"", ""kikess"", ""from"", ""anonymous"", ""nudes"", ""that"", ""she"", ""was"", ""sending"", ""to"", ""minors"", ""on"", ""twitter"", ""after"", ""she"", ""claimed"", ""she"", ""was"", ""gonna"", ""dox"", ""me"", ""and"", ""purposely"", ""endanger"", ""any"", ""children"", ""i"", ""may"", ""have"", ""and"", ""she"", ""dared"", ""me"", ""to"", ""do"", ""it"", ""got"", ""the"", ""whore"", ""fired"", ""too"", ""turnabout"", ""is"", ""fair"", ""play""]",hatespeech,Jewish,"[0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""ugly"", ""kikess""]",4,50,2,True,hatespeech,"[0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""ugly"", ""kikess""]"
13196929_gab,train,nah i just posted an ugly kikess from anonymous nudes that she was sending to minors on twitter after she claimed she was gonna dox me and purposely endanger any children i may have and she dared me to do it got the whore fired too turnabout is fair play,"[""nah"", ""i"", ""just"", ""posted"", ""an"", ""ugly"", ""kikess"", ""from"", ""anonymous"", ""nudes"", ""that"", ""she"", ""was"", ""sending"", ""to"", ""minors"", ""on"", ""twitter"", ""after"", ""she"", ""claimed"", ""she"", ""was"", ""gonna"", ""dox"", ""me"", ""and"", ""purposely"", ""endanger"", ""any"", ""children"", ""i"", ""may"", ""have"", ""and"", ""she"", ""dared"", ""me"", ""to"", ""do"", ""it"", ""got"", ""the"", ""whore"", ""fired"", ""too"", ""turnabout"", ""is"", ""fair"", ""play""]",hatespeech,Jewish,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""kikess""]",9,50,1,True,hatespeech,"[0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""ugly"", ""kikess""]"
7787743_gab,train,<user> hanging out kike moose nuts lol i gotta grin from ya,"[""<user>"", ""hanging"", ""out"", ""kike"", ""moose"", ""nuts"", ""lol"", ""i"", ""gotta"", ""grin"", ""from"", ""ya""]",hatespeech,Jewish,"[0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0]","[""kike"", ""moose"", ""nuts"", ""lol""]",4,12,4,True,hatespeech,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[""kike""]"
7787743_gab,train,<user> hanging out kike moose nuts lol i gotta grin from ya,"[""<user>"", ""hanging"", ""out"", ""kike"", ""moose"", ""nuts"", ""lol"", ""i"", ""gotta"", ""grin"", ""from"", ""ya""]",offensive,Jewish,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[""kike""]",67,12,1,True,hatespeech,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[""kike""]"
7787743_gab,train,<user> hanging out kike moose nuts lol i gotta grin from ya,"[""<user>"", ""hanging"", ""out"", ""kike"", ""moose"", ""nuts"", ""lol"", ""i"", ""gotta"", ""grin"", ""from"", ""ya""]",hatespeech,Jewish,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[""kike""]",27,12,1,True,hatespeech,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[""kike""]"
10824155_gab,train,shillary is still crying why why you lost you traitorous hag you hate your own race and put illegals and non whites above your own people figure it out and then go away and no one wants that shitty book except maybe dykes with purple hair,"[""shillary"", ""is"", ""still"", ""crying"", ""why"", ""why"", ""you"", ""lost"", ""you"", ""traitorous"", ""hag"", ""you"", ""hate"", ""your"", ""own"", ""race"", ""and"", ""put"", ""illegals"", ""and"", ""non"", ""whites"", ""above"", ""your"", ""own"", ""people"", ""figure"", ""it"", ""out"", ""and"", ""then"", ""go"", ""away"", ""and"", ""no"", ""one"", ""wants"", ""that"", ""shitty"", ""book"", ""except"", ""maybe"", ""dykes"", ""with"", ""purple"", ""hair""]",hatespeech,Jewish,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1]","[""shillary"", ""traitorous"", ""hag"", ""you"", ""hate"", ""your"", ""own"", ""race"", ""and"", ""put"", ""illegals"", ""and"", ""non"", ""whites"", ""above"", ""your"", ""own"", ""people"", ""dykes"", ""with"", ""purple"", ""hair""]",4,46,22,True,offensive,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[""dykes""]"
14605009_gab,train,if that ambulance chasing kike feminist cunt gloria allred is involved in a case you know itz jewshit,"[""if"", ""that"", ""ambulance"", ""chasing"", ""kike"", ""feminist"", ""cunt"", ""gloria"", ""allred"", ""is"", ""involved"", ""in"", ""a"", ""case"", ""you"", ""know"", ""itz"", ""jewshit""]",hatespeech,Jewish,"[0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[""that"", ""ambulance"", ""chasing"", ""kike"", ""feminist"", ""cunt"", ""jewshit""]",4,18,7,True,hatespeech,"[0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[""kike"", ""feminist"", ""cunt"", ""jewshit""]"
14605009_gab,train,if that ambulance chasing kike feminist cunt gloria allred is involved in a case you know itz jewshit,"[""if"", ""that"", ""ambulance"", ""chasing"", ""kike"", ""feminist"", ""cunt"", ""gloria"", ""allred"", ""is"", ""involved"", ""in"", ""a"", ""case"", ""you"", ""know"", ""itz"", ""jewshit""]",hatespeech,Jewish,"[0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[""feminist"", ""cunt"", ""jewshit""]",67,18,3,True,hatespeech,"[0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[""kike"", ""feminist"", ""cunt"", ""jewshit""]"
14605009_gab,train,if that ambulance chasing kike feminist cunt gloria allred is involved in a case you know itz jewshit,"[""if"", ""that"", ""ambulance"", ""chasing"", ""kike"", ""feminist"", ""cunt"", ""gloria"", ""allred"", ""is"", ""involved"", ""in"", ""a"", ""case"", ""you"", ""know"", ""itz"", ""jewshit""]",hatespeech,Jewish,"[0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[""kike"", ""feminist"", ""cunt"", ""jewshit""]",27,18,4,True,hatespeech,"[0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[""kike"", ""feminist"", ""cunt"", ""jewshit""]"
16633953_gab,train,when you are a kike and these gentlemen kick down your door,"[""when"", ""you"", ""are"", ""a"", ""kike"", ""and"", ""these"", ""gentlemen"", ""kick"", ""down"", ""your"", ""door""]",hatespeech,Jewish,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[""kike""]",9,12,1,True,hatespeech,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[""kike""]"
16633953_gab,train,when you are a kike and these gentlemen kick down your door,"[""when"", ""you"", ""are"", ""a"", ""kike"", ""and"", ""these"", ""gentlemen"", ""kick"", ""down"", ""your"", ""door""]",hatespeech,Jewish,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[""kike""]",4,12,1,True,hatespeech,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[""kike""]"
16633953_gab,train,when you are a kike and these gentlemen kick down your door,"[""when"", ""you"", ""are"", ""a"", ""kike"", ""and"", ""these"", ""gentlemen"", ""kick"", ""down"", ""your"", ""door""]",offensive,Jewish,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[""kike""]",7,12,1,True,hatespeech,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[""kike""]"
19006649_gab,val,lol snow nigger is salty as fuck meanwhile hindus are richer than alt right cucks therefore paying more in tax rates so are the jews,"[""lol"", ""snow"", ""nigger"", ""is"", ""salty"", ""as"", ""fuck"", ""meanwhile"", ""hindus"", ""are"", ""richer"", ""than"", ""alt"", ""right"", ""cucks"", ""therefore"", ""paying"", ""more"", ""in"", ""tax"", ""rates"", ""so"", ""are"", ""the"", ""jews""]",hatespeech,Jewish,"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[""snow"", ""nigger"", ""cucks"", ""jews""]",44,25,4,True,hatespeech,"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""snow"", ""nigger""]"
24013190_gab,train,stop paying kike license,"[""stop"", ""paying"", ""kike"", ""license""]",hatespeech,Jewish,"[0, 0, 1, 0]","[""kike""]",4,4,1,True,hatespeech,"[0, 0, 1, 0]","[""kike""]"
24013190_gab,train,stop paying kike license,"[""stop"", ""paying"", ""kike"", ""license""]",offensive,Jewish,"[0, 0, 1, 1]","[""kike"", ""license""]",52,4,2,True,hatespeech,"[0, 0, 1, 0]","[""kike""]"
24013190_gab,train,stop paying kike license,"[""stop"", ""paying"", ""kike"", ""license""]",hatespeech,Jewish,"[0, 0, 1, 0]","[""kike""]",67,4,1,True,hatespeech,"[0, 0, 1, 0]","[""kike""]"
17227689_gab,train,spoken like a kike <user>,"[""spoken"", ""like"", ""a"", ""kike"", ""<user>""]",hatespeech,Jewish,"[0, 0, 0, 1, 0]","[""kike""]",25,5,1,True,hatespeech,"[0, 0, 0, 1, 0]","[""kike""]"
17227689_gab,train,spoken like a kike <user>,"[""spoken"", ""like"", ""a"", ""kike"", ""<user>""]",hatespeech,Jewish,"[0, 0, 0, 1, 0]","[""kike""]",70,5,1,True,hatespeech,"[0, 0, 0, 1, 0]","[""kike""]"
17227689_gab,train,spoken like a kike <user>,"[""spoken"", ""like"", ""a"", ""kike"", ""<user>""]",hatespeech,Jewish,"[0, 0, 0, 1, 0]","[""kike""]",4,5,1,True,hatespeech,"[0, 0, 0, 1, 0]","[""kike""]"
11342145_gab,val,yeah about what i d expect from someone using a kike term for his username fraudian psychology stay go finger your own asshole whatever it takes to get you off there princess virtue sniveling at me is not going to earn you good boy points,"[""yeah"", ""about"", ""what"", ""i"", ""d"", ""expect"", ""from"", ""someone"", ""using"", ""a"", ""kike"", ""term"", ""for"", ""his"", ""username"", ""fraudian"", ""psychology"", ""stay"", ""go"", ""finger"", ""your"", ""own"", ""asshole"", ""whatever"", ""it"", ""takes"", ""to"", ""get"", ""you"", ""off"", ""there"", ""princess"", ""virtue"", ""sniveling"", ""at"", ""me"", ""is"", ""not"", ""going"", ""to"", ""earn"", ""you"", ""good"", ""boy"", ""points""]",hatespeech,Jewish,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""kike""]",25,45,1,True,hatespeech,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""kike""]"
11342145_gab,val,yeah about what i d expect from someone using a kike term for his username fraudian psychology stay go finger your own asshole whatever it takes to get you off there princess virtue sniveling at me is not going to earn you good boy points,"[""yeah"", ""about"", ""what"", ""i"", ""d"", ""expect"", ""from"", ""someone"", ""using"", ""a"", ""kike"", ""term"", ""for"", ""his"", ""username"", ""fraudian"", ""psychology"", ""stay"", ""go"", ""finger"", ""your"", ""own"", ""asshole"", ""whatever"", ""it"", ""takes"", ""to"", ""get"", ""you"", ""off"", ""there"", ""princess"", ""virtue"", ""sniveling"", ""at"", ""me"", ""is"", ""not"", ""going"", ""to"", ""earn"", ""you"", ""good"", ""boy"", ""points""]",hatespeech,Jewish,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""kike""]",70,45,1,True,hatespeech,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""kike""]"
