post_id,split,text,tokens,label,target_groups,rationale_mask,rationale_tokens,annotator_id,n_tokens,n_rationale_tokens,has_rationale,majority_label,majority_rationale_mask,majority_rationale_tokens
8619849_gab,train,the communists insist shitskin foreign invaders are real americans they can label it any way they want so long as we hurry up and get to the civil war and ethnic cleansing two of my favorite american traditions welcome to the continent,"[""the"", ""communists"", ""insist"", ""shitskin"", ""foreign"", ""invaders"", ""are"", ""real"", ""americans"", ""they"", ""can"", ""label"", ""it"", ""any"", ""way"", ""they"", ""want"", ""so"", ""long"", ""as"", ""we"", ""hurry"", ""up"", ""and"", ""get"", ""to"", ""the"", ""civil"", ""war"", ""and"", ""ethnic"", ""cleansing"", ""two"", ""of"", ""my"", ""favorite"", ""american"", ""traditions"", ""welcome"", ""to"", ""the"", ""continent""]",hatespeech,Arab,"[0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0]","[""communists"", ""insist"", ""shitskin"", ""foreign"", ""invaders"", ""we"", ""hurry"", ""up"", ""and"", ""get"", ""to"", ""the"", ""civil"", ""war"", ""and"", ""ethnic"", ""cleansing"", ""two"", ""of"", ""my"", ""favorite"", ""american"", ""traditions""]",4,42,23,True,hatespeech,"[0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""shitskin"", ""foreign"", ""invaders"", ""war"", ""and"", ""ethnic"", ""cleansing""]"
26085219_gab,train,after the disaster of huessin anyone that votes for a mooslime is a traitor to america mooslimes should not be allowed to run for american office much less even be here 😠,"[""after"", ""the"", ""disaster"", ""of"", ""huessin"", ""anyone"", ""that"", ""votes"", ""for"", ""a"", ""mooslime"", ""is"", ""a"", ""traitor"", ""to"", ""america"", ""mooslimes"", ""should"", ""not"", ""be"", ""allowed"", ""to"", ""run"", ""for"", ""american"", ""office"", ""much"", ""less"", ""even"", ""be"", ""here"", ""\ud83d\ude20""]",hatespeech,Arab,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""mooslime"", ""mooslimes""]",89,32,2,True,hatespeech,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""mooslime"", ""mooslimes""]"
26085219_gab,train,after the disaster of huessin anyone that votes for a mooslime is a traitor to america mooslimes should not be allowed to run for american office much less even be here 😠,"[""after"", ""the"", ""disaster"", ""of"", ""huessin"", ""anyone"", ""that"", ""votes"", ""for"", ""a"", ""mooslime"", ""is"", ""a"", ""traitor"", ""to"", ""america"", ""mooslimes"", ""should"", ""not"", ""be"", ""allowed"", ""to"", ""run"", ""for"", ""american"", ""office"", ""much"", ""less"", ""even"", ""be"", ""here"", ""\ud83d\ude20""]",hatespeech,Arab,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""mooslime"", ""mooslimes""]",31,32,2,True,hatespeech,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""mooslime"", ""mooslimes""]"
19070371_gab,train,<user> ‍ you wish you were white like any other nigger or any other shi*skin <censored>,"[""<user>"", ""\u200d"", ""you"", ""wish"", ""you"", ""were"", ""white"", ""like"", ""any"", ""other"", ""nigger"", ""or"", ""any"", ""other"", ""shi*skin"", ""<censored>""]",hatespeech,Arab,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[""you"", ""wish"", ""you"", ""were"", ""white"", ""like"", ""any"", ""other"", ""nigger"", ""or"", ""any"", ""other"", ""shi*skin"", ""<censored>""]",4,16,14,True,hatespeech,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1]","[""nigger"", ""shi*skin"", ""<censored>""]"
24788342_gab,train,probably a few more muzzie refugees would have settled in america with hillary but all in all us judges are stopping all the anti immigration policies of trump,"[""probably"", ""a"", ""few"", ""more"", ""muzzie"", ""refugees"", ""would"", ""have"", ""settled"", ""in"", ""america"", ""with"", ""hillary"", ""but"", ""all"", ""in"", ""all"", ""us"", ""judges"", ""are"", ""stopping"", ""all"", ""the"", ""anti"", ""immigration"", ""policies"", ""of"", ""trump""]",hatespeech,Arab,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""muzzie""]",46,28,1,True,hatespeech,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""muzzie""]"
16013941_gab,train,certain degree no i am fully assimilated so you can kiss my american ass bitch worry about your own limey shithole infested by pakis raping your women cuck,"[""certain"", ""degree"", ""no"", ""i"", ""am"", ""fully"", ""assimilated"", ""so"", ""you"", ""can"", ""kiss"", ""my"", ""american"", ""ass"", ""bitch"", ""worry"", ""about"", ""your"", ""own"", ""limey"", ""shithole"", ""infested"", ""by"", ""pakis"", ""raping"", ""your"", ""women"", ""cuck""]",offensive,Arab,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0]","[""american"", ""ass"", ""limey"", ""shithole"", ""infested"", ""by"", ""pakis"", ""raping"", ""your"", ""women""]",156,28,10,True,hatespeech,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0]","[""limey"", ""shithole"", ""infested"", ""by"", ""pakis"", ""raping"", ""your"", ""women""]"
17373244_gab,train,gotta say i do not know who he is or what he is quite frankly my dear i do not give a damn what he is though my bet would be a brown moslem,"[""gotta"", ""say"", ""i"", ""do"", ""not"", ""know"", ""who"", ""he"", ""is"", ""or"", ""what"", ""he"", ""is"", ""quite"", ""frankly"", ""my"", ""dear"", ""i"", ""do"", ""not"", ""give"", ""a"", ""damn"", ""what"", ""he"", ""is"", ""though"", ""my"", ""bet"", ""would"", ""be"", ""a"", ""brown"", ""moslem""]",offensive,Arab,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0]","[""do"", ""not"", ""give"", ""a"", ""damn"", ""my"", ""bet"", ""would"", ""be""]",18,34,9,True,offensive,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]","[""brown"", ""moslem""]"
11097435_gab,train,labor mp naz shah a muzrat supports rape wants the victims to shut their mouths so her fellow muzrats can go on raping as they please,"[""labor"", ""mp"", ""naz"", ""shah"", ""a"", ""muzrat"", ""supports"", ""rape"", ""wants"", ""the"", ""victims"", ""to"", ""shut"", ""their"", ""mouths"", ""so"", ""her"", ""fellow"", ""muzrats"", ""can"", ""go"", ""on"", ""raping"", ""as"", ""they"", ""please""]",offensive,Arab,"[0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0]","[""muzrat"", ""supports"", ""rape"", ""muzrats"", ""raping""]",19,26,5,True,hatespeech,"[0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0]","[""muzrat"", ""supports"", ""rape"", ""muzrats"", ""raping""]"
15724750_gab,test,theyblove hezbollah they have admitted this id rather submit to a jew than even acknowledge a sandnigger terrorist group is even remotely okay not saying i would obviously,"[""theyblove"", ""hezbollah"", ""they"", ""have"", ""admitted"", ""this"", ""id"", ""rather"", ""submit"", ""to"", ""a"", ""jew"", ""than"", ""even"", ""acknowledge"", ""a"", ""sandnigger"", ""terrorist"", ""group"", ""is"", ""even"", ""remotely"", ""okay"", ""not"", ""saying"", ""i"", ""would"", ""obviously""]",hatespeech,Arab,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""sandnigger""]",4,28,1,True,hatespeech,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""sandnigger""]"
15724750_gab,test,theyblove hezbollah they have admitted this id rather submit to a jew than even acknowledge a sandnigger terrorist group is even remotely okay not saying i would obviously,"[""theyblove"", ""hezbollah"", ""they"", ""have"", ""admitted"", ""this"", ""id"", ""rather"", ""submit"", ""to"", ""a"", ""jew"", ""than"", ""even"", ""acknowledge"", ""a"", ""sandnigger"", ""terrorist"", ""group"", ""is"", ""even"", ""remotely"", ""okay"", ""not"", ""saying"", ""i"", ""would"", ""obviously""]",hatespeech,Arab,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""sandnigger""]",3,28,1,True,hatespeech,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""sandnigger""]"
15724750_gab,test,theyblove hezbollah they have admitted this id rather submit to a jew than even acknowledge a sandnigger terrorist group is even remotely okay not saying i would obviously,"[""theyblove"", ""hezbollah"", ""they"", ""have"", ""admitted"", ""this"", ""id"", ""rather"", ""submit"", ""to"", ""a"", ""jew"", ""than"", ""even"", ""acknowledge"", ""a"", ""sandnigger"", ""terrorist"", ""group"", ""is"", ""even"", ""remotely"", ""okay"", ""not"", ""saying"", ""i"", ""would"", ""obviously""]",hatespeech,Arab,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""sandnigger""]",46,28,1,True,hatespeech,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""sandnigger""]"
10818014_gab,train,i take some consolation in the fact that the pigsraelis will get rid of that palestinian sand nigger sarsour the moment she is no longer of any value to them,"[""i"", ""take"", ""some"", ""consolation"", ""in"", ""the"", ""fact"", ""that"", ""the"", ""pigsraelis"", ""will"", ""get"", ""rid"", ""of"", ""that"", ""palestinian"", ""sand"", ""nigger"", ""sarsour"", ""the"", ""moment"", ""she"", ""is"", ""no"", ""longer"", ""of"", ""any"", ""value"", ""to"", ""them""]",hatespeech,Arab,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""pigsraelis"", ""sand"", ""nigger""]",3,30,3,True,hatespeech,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""pigsraelis"", ""sand"", ""nigger""]"
10818014_gab,train,i take some consolation in the fact that the pigsraelis will get rid of that palestinian sand nigger sarsour the moment she is no longer of any value to them,"[""i"", ""take"", ""some"", ""consolation"", ""in"", ""the"", ""fact"", ""that"", ""the"", ""pigsraelis"", ""will"", ""get"", ""rid"", ""of"", ""that"", ""palestinian"", ""sand"", ""nigger"", ""sarsour"", ""the"", ""moment"", ""she"", ""is"", ""no"", ""longer"", ""of"", ""any"", ""value"", ""to"", ""them""]",hatespeech,Arab,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""sand"", ""nigger""]",46,30,2,True,hatespeech,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""pigsraelis"", ""sand"", ""nigger""]"
25617308_gab,val,two liberal dykes morph their boy into a girl this is exactly the first group of people who will be exterminated under sharia law super funny has liberals love minorities and muslims,"[""two"", ""liberal"", ""dykes"", ""morph"", ""their"", ""boy"", ""into"", ""a"", ""girl"", ""this"", ""is"", ""exactly"", ""the"", ""first"", ""group"", ""of"", ""people"", ""who"", ""will"", ""be"", ""exterminated"", ""under"", ""sharia"", ""law"", ""super"", ""funny"", ""has"", ""liberals"", ""love"", ""minorities"", ""and"", ""muslims""]",hatespeech,Arab,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[""exterminated"", ""under"", ""sharia"", ""law""]",41,32,4,True,hatespeech,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[""dykes"", ""exterminated"", ""sharia"", ""law""]"
25617308_gab,val,two liberal dykes morph their boy into a girl this is exactly the first group of people who will be exterminated under sharia law super funny has liberals love minorities and muslims,"[""two"", ""liberal"", ""dykes"", ""morph"", ""their"", ""boy"", ""into"", ""a"", ""girl"", ""this"", ""is"", ""exactly"", ""the"", ""first"", ""group"", ""of"", ""people"", ""who"", ""will"", ""be"", ""exterminated"", ""under"", ""sharia"", ""law"", ""super"", ""funny"", ""has"", ""liberals"", ""love"", ""minorities"", ""and"", ""muslims""]",hatespeech,Arab,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1]","[""dykes"", ""will"", ""be"", ""exterminated"", ""sharia"", ""law"", ""muslims""]",168,32,7,True,hatespeech,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[""dykes"", ""exterminated"", ""sharia"", ""law""]"
14590776_gab,train,a moslem cockroach to lead anti semitism they are guaranteeing what they are trying to prevent,"[""a"", ""moslem"", ""cockroach"", ""to"", ""lead"", ""anti"", ""semitism"", ""they"", ""are"", ""guaranteeing"", ""what"", ""they"", ""are"", ""trying"", ""to"", ""prevent""]",hatespeech,Arab,"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""moslem"", ""cockroach""]",112,16,2,True,hatespeech,"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""moslem"", ""cockroach""]"
14590776_gab,train,a moslem cockroach to lead anti semitism they are guaranteeing what they are trying to prevent,"[""a"", ""moslem"", ""cockroach"", ""to"", ""lead"", ""anti"", ""semitism"", ""they"", ""are"", ""guaranteeing"", ""what"", ""they"", ""are"", ""trying"", ""to"", ""prevent""]",hatespeech,Arab,"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""moslem"", ""cockroach""]",70,16,2,True,hatespeech,"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""moslem"", ""cockroach""]"
21609726_gab,train,dear daily beast and your sand nigger article writers if getting chummy with farrakhan causes no repercussions pompeo can hang out with anyone he chooses to f liberal double standards 🖕 🏻 🖕 🏻 🖕 🏻 🖕 🏻 🖕 🏻 🖕 🏻,"[""dear"", ""daily"", ""beast"", ""and"", ""your"", ""sand"", ""nigger"", ""article"", ""writers"", ""if"", ""getting"", ""chummy"", ""with"", ""farrakhan"", ""causes"", ""no"", ""repercussions"", ""pompeo"", ""can"", ""hang"", ""out"", ""with"", ""anyone"", ""he"", ""chooses"", ""to"", ""f"", ""liberal"", ""double"", ""standards"", ""\ud83d\udd95"", ""\ud83c\udffb"", ""\ud83d\udd95"", ""\ud83c\udffb"", ""\ud83d\udd95"", ""\ud83c\udffb"", ""\ud83d\udd95"", ""\ud83c\udffb"", ""\ud83d\udd95"", ""\ud83c\udffb"", ""\ud83d\udd95"", ""\ud83c\udffb""]",hatespeech,Arab,"[0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""sand"", ""nigger""]",4,42,2,True,hatespeech,"[0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""sand"", ""nigger""]"
21609726_gab,train,dear daily beast and your sand nigger article writers if getting chummy with farrakhan causes no repercussions pompeo can hang out with anyone he chooses to f liberal double standards 🖕 🏻 🖕 🏻 🖕 🏻 🖕 🏻 🖕 🏻 🖕 🏻,"[""dear"", ""daily"", ""beast"", ""and"", ""your"", ""sand"", ""nigger"", ""article"", ""writers"", ""if"", ""getting"", ""chummy"", ""with"", ""farrakhan"", ""causes"", ""no"", ""repercussions"", ""pompeo"", ""can"", ""hang"", ""out"", ""with"", ""anyone"", ""he"", ""chooses"", ""to"", ""f"", ""liberal"", ""double"", ""standards"", ""\ud83d\udd95"", ""\ud83c\udffb"", ""\ud83d\udd95"", ""\ud83c\udffb"", ""\ud83d\udd95"", ""\ud83c\udffb"", ""\ud83d\udd95"", ""\ud83c\udffb"", ""\ud83d\udd95"", ""\ud83c\udffb"", ""\ud83d\udd95"", ""\ud83c\udffb""]",offensive,Arab,"[0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""sand"", ""nigger""]",6,42,2,True,hatespeech,"[0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""sand"", ""nigger""]"
21129548_gab,train,getting ass raped by a muzzie sargon have you even read john locke,"[""getting"", ""ass"", ""raped"", ""by"", ""a"", ""muzzie"", ""sargon"", ""have"", ""you"", ""even"", ""read"", ""john"", ""locke""]",offensive,Arab,"[0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[""ass"", ""raped"", ""muzzie""]",162,13,3,True,offensive,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[""muzzie""]"
4882319_gab,train,let us not forget coke ceo is a mudslime and the pepsi one slandered trump have not purchased the products since,"[""let"", ""us"", ""not"", ""forget"", ""coke"", ""ceo"", ""is"", ""a"", ""mudslime"", ""and"", ""the"", ""pepsi"", ""one"", ""slandered"", ""trump"", ""have"", ""not"", ""purchased"", ""the"", ""products"", ""since""]",offensive,Arab,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""mudslime""]",162,21,1,True,offensive,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""mudslime""]"
8632276_gab,train,you have gotta be kidding me ranting muzzies can get their own island a prison island off the coast of papua new guinea,"[""you"", ""have"", ""gotta"", ""be"", ""kidding"", ""me"", ""ranting"", ""muzzies"", ""can"", ""get"", ""their"", ""own"", ""island"", ""a"", ""prison"", ""island"", ""off"", ""the"", ""coast"", ""of"", ""papua"", ""new"", ""guinea""]",hatespeech,Arab,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""muzzies""]",46,23,1,True,hatespeech,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""muzzies""]"
18452468_gab,test,good my people are insufferable you can tell from the exchange between me and paki reactionary,"[""good"", ""my"", ""people"", ""are"", ""insufferable"", ""you"", ""can"", ""tell"", ""from"", ""the"", ""exchange"", ""between"", ""me"", ""and"", ""paki"", ""reactionary""]",offensive,Arab,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[""paki""]",78,16,1,True,offensive,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[""paki""]"
23079818_gab,train,this fuckin beaner is dummer than most dummer than most where is the vatican mafia when we need em go was some more rag head feet u loser,"[""this"", ""fuckin"", ""beaner"", ""is"", ""dummer"", ""than"", ""most"", ""dummer"", ""than"", ""most"", ""where"", ""is"", ""the"", ""vatican"", ""mafia"", ""when"", ""we"", ""need"", ""em"", ""go"", ""was"", ""some"", ""more"", ""rag"", ""head"", ""feet"", ""u"", ""loser""]",hatespeech,Arab,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0]","[""beaner"", ""more"", ""rag"", ""head"", ""feet""]",4,28,5,True,hatespeech,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0]","[""beaner"", ""rag"", ""head""]"
14288348_gab,test,hey sandnigger monkey enjoying the suppression of rights in america well get ready whites you know kinda like that too lynching non white subhumans as a hobby is in our genes millions of whites are looking forward to it,"[""hey"", ""sandnigger"", ""monkey"", ""enjoying"", ""the"", ""suppression"", ""of"", ""rights"", ""in"", ""america"", ""well"", ""get"", ""ready"", ""whites"", ""you"", ""know"", ""kinda"", ""like"", ""that"", ""too"", ""lynching"", ""non"", ""white"", ""subhumans"", ""as"", ""a"", ""hobby"", ""is"", ""in"", ""our"", ""genes"", ""millions"", ""of"", ""whites"", ""are"", ""looking"", ""forward"", ""to"", ""it""]",hatespeech,Arab,"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""sandnigger"", ""monkey"", ""non"", ""white"", ""subhumans""]",46,39,5,True,hatespeech,"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""sandnigger"", ""monkey"", ""non"", ""white"", ""subhumans""]"
14288348_gab,test,hey sandnigger monkey enjoying the suppression of rights in america well get ready whites you know kinda like that too lynching non white subhumans as a hobby is in our genes millions of whites are looking forward to it,"[""hey"", ""sandnigger"", ""monkey"", ""enjoying"", ""the"", ""suppression"", ""of"", ""rights"", ""in"", ""america"", ""well"", ""get"", ""ready"", ""whites"", ""you"", ""know"", ""kinda"", ""like"", ""that"", ""too"", ""lynching"", ""non"", ""white"", ""subhumans"", ""as"", ""a"", ""hobby"", ""is"", ""in"", ""our"", ""genes"", ""millions"", ""of"", ""whites"", ""are"", ""looking"", ""forward"", ""to"", ""it""]",hatespeech,Arab,"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""sandnigger"", ""monkey"", ""lynching"", ""non"", ""white"", ""subhumans""]",121,39,6,True,hatespeech,"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""sandnigger"", ""monkey"", ""non"", ""white"", ""subhumans""]"
14288348_gab,test,hey sandnigger monkey enjoying the suppression of rights in america well get ready whites you know kinda like that too lynching non white subhumans as a hobby is in our genes millions of whites are looking forward to it,"[""hey"", ""sandnigger"", ""monkey"", ""enjoying"", ""the"", ""suppression"", ""of"", ""rights"", ""in"", ""america"", ""well"", ""get"", ""ready"", ""whites"", ""you"", ""know"", ""kinda"", ""like"", ""that"", ""too"", ""lynching"", ""non"", ""white"", ""subhumans"", ""as"", ""a"", ""hobby"", ""is"", ""in"", ""our"", ""genes"", ""millions"", ""of"", ""whites"", ""are"", ""looking"", ""forward"", ""to"", ""it""]",hatespeech,Arab,"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""sandnigger"", ""monkey"", ""subhumans""]",45,39,3,True,hatespeech,"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""sandnigger"", ""monkey"", ""non"", ""white"", ""subhumans""]"
5325210_gab,train,more projection from the professional liars the protectors of the status quo the bastions of ignorance the apologists for the globalists hegemony the enemies of freedom the enablers of the moslem invasion bbc are complicit in murder rape slavery and the destruction of western civilization,"[""more"", ""projection"", ""from"", ""the"", ""professional"", ""liars"", ""the"", ""protectors"", ""of"", ""the"", ""status"", ""quo"", ""the"", ""bastions"", ""of"", ""ignorance"", ""the"", ""apologists"", ""for"", ""the"", ""globalists"", ""hegemony"", ""the"", ""enemies"", ""of"", ""freedom"", ""the"", ""enablers"", ""of"", ""the"", ""moslem"", ""invasion"", ""bbc"", ""are"", ""complicit"", ""in"", ""murder"", ""rape"", ""slavery"", ""and"", ""the"", ""destruction"", ""of"", ""western"", ""civilization""]",hatespeech,Arab,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""moslem""]",83,45,1,True,hatespeech,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""moslem""]"
